latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
43.19224,-6.62674,296.54,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.54,2.65,N,0
43.08399,-7.2113,299.7,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.46,4.11,N,0
43.18986,-6.63852,324.78,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,275.02,34.62,N,0
43.12283,-4.24833,331.5,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.25,3.19,N,0
43.12273,-4.22676,309.33,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.45,5.72,N,0
43.12394,-4.23074,317.18,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.49,2.7,N,0
43.1216,-4.22299,339.97,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,278.98,5.72,N,0
43.12993,-4.25068,332.9,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.73,5.21,N,0
43.13165,-4.25637,340.19,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.19,5.37,N,0
43.13293,-4.26063,320.35,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,276.34,5.37,N,0
43.1233,-4.20738,310.73,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.4,25.29,N,0
43.15477,-4.31208,299.57,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,276.97,2.36,N,0
43.36724,-5.03023,299.92,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.51,0.78,N,0
43.12676,-4.21887,334.56,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.79,5.72,N,0
43.15332,-4.30724,321.72,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,278.85,3.06,N,0
43.16185,-4.33568,353.9,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,285.34,8.31,N,0
43.16312,-4.33993,339.15,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.39,8.31,N,0
43.32597,-6.61561,309.93,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.05,2.5,N,0
43.24166,-6.31344,342.22,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,313.02,53.28,N,0
43.32501,-6.61217,341.28,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,274,2.5,N,0
43.24452,-6.30309,295.17,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,276.81,0.98,N,0
43.24535,-6.30605,307.75,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,277.68,0.98,N,0
43.2462,-6.30909,308.62,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,276.97,1.04,N,0
43.24709,-6.31223,298.99,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,276.15,1.04,N,0
43.32743,-6.60048,295.91,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,270.86,1.1,N,0
43.27732,-6.3998,303.99,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,278.88,2.34,N,0
43.32986,-6.58883,298.19,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,276.03,2.55,N,0
43.33209,-6.59687,306.53,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,267.88,1.1,N,0
43.33325,-6.60106,295.12,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,265.09,1.1,N,0
43.27844,-6.40383,333.93,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,279.25,3.39,N,0
43.33101,-6.59294,338.31,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,274,2.55,N,0
43.25451,-6.29764,295.04,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,274.69,0.29,N,0
43.34984,-6.64065,299.18,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,260.49,2.01,N,0
43.34797,-6.6339,320.46,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,260.19,3.08,N,0
43.34898,-6.63757,347.75,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,261.71,3.08,N,0
43.27415,-6.34733,305.02,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,280.38,1.1,N,0
43.27508,-6.35066,318.92,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,280.41,1.1,N,0
43.11006,-5.74514,306.95,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,275.97,3.59,N,0
43.27757,-6.33903,318.49,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,284.06,14.94,N,0
43.3595,-6.63478,302.49,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,258.48,0.94,N,0
43.36045,-6.63819,309.34,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,260.54,0.94,N,0
43.1088,-5.74075,336.24,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,279.75,3.16,N,0
43.27868,-6.34301,339.28,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,308.13,29.61,N,0
43.27971,-6.34669,343.4,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,312.53,29.61,N,0
43.28067,-6.35013,347.22,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,281.69,30.42,N,0
43.28334,-6.33912,296.83,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,281.85,29.61,N,0
43.28432,-6.34263,296.78,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,281.78,29.61,N,0
43.3632,-6.62773,304.14,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,262.54,1.3,N,0
43.36434,-6.63187,302.34,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,261.87,0.94,N,0
43.38197,-6.69599,296.11,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,259.29,2.44,N,0
43.11406,-5.73834,321.37,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,277.27,3.16,N,0
43.38317,-6.70036,345.31,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,262.25,4.77,N,0
43.38422,-6.70419,337.69,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,257.49,4.77,N,0
43.38669,-6.6927,297.21,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.91,1.54,N,0
43.38806,-6.6977,326.99,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.74,2.17,N,0
43.27457,-6.24566,306.1,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,275.05,0.91,N,0
43.27404,-6.24898,311.86,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,274.39,0.95,N,0
43.25259,-6.0923,299.28,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,270.69,0.96,N,0
43.26378,-6.0907,305.77,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,268.33,0.58,N,0
43.31324,-6.26515,325.04,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,276.66,7.06,N,0
43.41174,-6.57563,311.42,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,262.24,2.16,N,0
43.41454,-6.56535,326.66,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,259.55,2.85,N,0
43.41583,-6.56998,320.51,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,263.35,2.16,N,0
43.42127,-6.56921,308.33,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,263.86,1.79,N,0
43.41993,-6.5644,321.91,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,262.61,3.26,N,0
43.3117,-6.15732,302.88,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,278.59,0.7,N,0
43.42643,-6.56744,297.06,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,257.84,1.79,N,0
43.42507,-6.56254,339.75,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,263.61,3.26,N,0
43.29081,-6.0422,296.99,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,276.96,0.66,N,0
43.2715,-5.95335,311.11,0.39,0.59,2023-03-30,0314,N20,VIIRS,n,2,272.07,1.51,N,0
43.29572,-6.03895,302.2,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,278.95,0.91,N,0
43.43372,-6.53247,298.56,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,253.73,2.59,N,0
43.43487,-6.53663,304.34,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.61,2.59,N,0
43.19265,-6.64854,308.59,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,274.48,5.18,N,0
43.1149,-7.23213,304.08,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,277.07,0.72,N,0
43.10746,-3.75578,300.89,0.5,0.65,2023-03-30,0314,N20,VIIRS,n,2,279.98,1.55,N,0
43.11194,-3.74899,300.88,0.5,0.65,2023-03-30,0314,N20,VIIRS,n,2,281.36,1.55,N,0
43.11361,-3.75443,306.25,0.49,0.65,2023-03-30,0314,N20,VIIRS,n,2,281.28,2.04,N,0
43.093,-7.19253,300.8,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,278.15,0.3,N,0
43.08535,-7.20494,301.51,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,278.46,0.95,N,0
43.08448,-7.20175,316.46,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.29,0.95,N,0
43.08353,-7.19834,303.86,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,277.99,1.24,N,0
43.07861,-7.20057,326.06,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,291.56,35.15,N,0
43.08211,-7.21326,301.26,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.66,2.32,N,0
43.08128,-7.21023,317.33,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.73,2.32,N,0
43.16084,-3.97828,301.09,0.48,0.65,2023-03-30,0314,N20,VIIRS,n,2,279.43,1.41,N,0
43.17216,-4.01483,296.71,0.48,0.65,2023-03-30,0314,N20,VIIRS,n,2,279.89,1.06,N,0
43.00148,-5.74453,297.18,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,276.49,12.68,N,0
43.22834,-4.19688,303.09,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,281.06,1.48,N,0
43.26438,-4.29352,298.64,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.49,0.52,N,0
43.1017,-3.7462,328.1,0.5,0.65,2023-03-30,0314,N20,VIIRS,n,2,279.35,2.29,N,0
43.10799,-3.74529,299.89,0.5,0.65,2023-03-30,0314,N20,VIIRS,n,2,280.26,2.29,N,0
43.11101,-3.75497,311.81,0.49,0.65,2023-03-30,0314,N20,VIIRS,n,2,281.24,2.2,N,0
43.17345,-3.85075,304.85,0.49,0.65,2023-03-30,0314,N20,VIIRS,n,2,280.09,0.93,N,0
43.12258,-3.68646,326.58,0.5,0.66,2023-03-30,0314,N20,VIIRS,n,2,279.06,2.94,N,0
43.1917,-3.6761,296.85,0.5,0.66,2023-03-30,0314,N20,VIIRS,n,2,278.16,0.87,N,0
43.1968,-3.67136,301.8,0.5,0.66,2023-03-30,0314,N20,VIIRS,n,2,277.84,1,N,0
43.19359,-3.6716,299.65,0.5,0.66,2023-03-30,0314,N20,VIIRS,n,2,278.09,1.11,N,0
43.07757,-7.19677,315.51,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.82,35.15,N,0
43.07657,-7.19316,296.29,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.03,6.07,N,0
43.07626,-7.21212,298.78,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.78,2.32,N,0
43.0754,-7.20896,308.18,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.62,170.14,N,0
43.07451,-7.20575,319.51,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,280.11,170.14,N,0
43.07354,-7.20224,306.59,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.95,35.15,N,0
43.07253,-7.19856,295.7,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,280.06,35.15,N,0
43.08635,-7.19958,296.03,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.02,256.89,N,0
43.0805,-7.19836,347,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,285.83,36.89,N,0
43.43597,-6.54058,310.84,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,260.04,2.43,N,0
43.44053,-6.55707,302.36,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.65,2.29,N,0
43.44423,-6.57048,304.68,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,273.5,1.36,N,0
43.437,-6.54432,338.08,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,265.86,2.43,N,0
43.43814,-6.54846,338.29,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,268.88,4.07,N,0
43.43934,-6.55277,348.52,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.95,4.07,N,0
43.28067,-5.96505,313.23,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,275.98,3.5,N,0
43.43619,-6.52094,299.29,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.04,1.93,N,0
43.43769,-6.52638,315.4,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,254.38,1.93,N,0
43.4412,-6.53907,300.6,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,262.53,2.43,N,0
43.44233,-6.54315,314.2,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,267.87,2.43,N,0
43.27953,-5.96105,340.87,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,277.94,5.08,N,0
43.43899,-6.53107,352.24,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,259.8,2.59,N,0
43.44009,-6.53503,328.53,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,257.98,2.59,N,0
43.44349,-6.54733,334.02,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.58,4.07,N,0
43.44084,-6.51724,303.07,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.69,1.38,N,0
43.44373,-6.52774,304.53,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.56,1.13,N,0
43.44231,-6.52257,330.74,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,255.13,1.38,N,0
43.44549,-6.51357,305.26,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,256.55,1.38,N,0
43.44838,-6.52408,302.3,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,261.51,1.13,N,0
43.44698,-6.51898,322.32,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,256.84,1.38,N,0
43.46077,-6.54851,303.83,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,270.91,0.51,N,0
43.4533,-6.52139,322.73,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,266.18,2.06,N,0
43.45445,-6.52557,336.62,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,270.24,2.06,N,0
43.45547,-6.50871,302.65,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,266.93,1.37,N,0
43.45681,-6.51357,319.06,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.05,1.37,N,0
43.45805,-6.51807,302.45,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.73,2.06,N,0
43.45921,-6.5223,325.91,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.8,2.06,N,0
43.46402,-6.51921,323.09,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,273.98,1.82,N,0
43.3598,-6.12241,309.03,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,280.06,11.65,N,0
43.36243,-6.13185,298.55,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,278.5,3.79,N,0
43.45432,-6.52177,330.5,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.33,2.31,N,0
43.45547,-6.52584,335.87,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,272.15,2.31,N,0
43.45645,-6.50921,309.93,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,268.73,1.81,N,0
43.45779,-6.51395,318.57,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,269.93,1.81,N,0
43.45903,-6.51835,306.2,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,270.02,2.31,N,0
43.46021,-6.52253,327.7,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.64,2.31,N,0
43.4651,-6.51976,323.48,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,274.46,2.06,N,0
43.35891,-6.12479,327.21,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,281.32,11.39,N,0
43.36518,-6.12643,295.08,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,279.69,0.48,N,0
43.07822,-7.21034,312.5,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.93,3.69,N,0
43.07448,-7.19652,300.49,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.4,9.13,N,0
42.28313,-6.69739,320.4,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,268.2,2.44,N,0
42.2819,-6.69305,328.25,0.38,0.59,2023-03-30,0314,N20,VIIRS,n,2,270.93,3.28,N,0
43.23869,-6.32335,343.22,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,279.44,4.74,N,0
43.28321,-5.1563,345.38,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,284.26,2.39,N,0
43.33403,-5.33154,312.58,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.21,1.53,N,0
43.28133,-5.14982,302.3,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.14,2.39,N,0
43.35084,-5.41064,350.27,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,285.89,17.43,N,0
43.34967,-5.40656,295.1,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,281.4,4.59,N,0
43.2838,-5.17928,304.73,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.15,0.91,N,0
43.26939,-5.21329,297.09,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.36,0.68,N,0
43.23084,-5.08167,311.16,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,283.84,2.81,N,0
43.22483,-5.0821,332.58,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,284.38,3.94,N,0
43.3409,-5.48002,296.19,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,280.51,0.73,N,0
43.26295,-5.21209,308.23,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.56,0.68,N,0
43.25497,-5.18479,299.57,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.75,0.67,N,0
43.22564,-5.08484,305.34,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.65,2.81,N,0
43.22403,-5.07934,319.86,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,282.99,3.94,N,0
43.33482,-5.47972,313.77,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,281.38,1.74,N,0
43.28555,-5.33095,323.57,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.48,1.82,N,0
43.31229,-5.42276,301.74,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,280.14,0.66,N,0
43.28663,-5.33466,300.32,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,279.88,1.82,N,0
43.2434,-5.18691,301.53,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.22,1.24,N,0
43.24229,-5.18313,306.91,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.51,1.31,N,0
43.30673,-5.44497,299.64,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,277.24,0.29,N,0
43.15417,-3.97298,301.39,0.48,0.65,2023-03-30,0314,N20,VIIRS,n,2,281.05,1.76,N,0
43.15541,-3.97706,322.57,0.48,0.65,2023-03-30,0314,N20,VIIRS,n,2,281.35,1.76,N,0
43.17387,-4.0165,299.61,0.48,0.65,2023-03-30,0314,N20,VIIRS,n,2,277.09,1.02,N,0
43.22905,-4.19898,304.44,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.43,1.33,N,0
43.26289,-4.29037,296.5,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.77,0.59,N,0
43.10279,-3.74051,310.36,0.5,0.66,2023-03-30,0314,N20,VIIRS,n,2,279.37,2.45,N,0
43.10452,-3.74618,318.31,0.5,0.65,2023-03-30,0314,N20,VIIRS,n,2,279.57,2.45,N,0
43.23123,-5.18701,304.16,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,279.97,1.68,N,0
43.23007,-5.18308,306.39,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.17,1.83,N,0
43.30001,-5.44254,340.62,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,283.16,2.51,N,0
43.30141,-5.44737,301.26,0.41,0.6,2023-03-30,0314,N20,VIIRS,n,2,279.97,2.51,N,0
43.25443,-5.30733,343.28,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,282.89,3.35,N,0
43.25571,-5.31172,303.45,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.3,3.35,N,0
43.24927,-5.31042,315.56,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.07,10.46,N,0
43.19276,-5.11879,318.7,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.42,1.89,N,0
43.23056,-5.26747,295.08,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.26,0.68,N,0
43.17121,-5.0875,304.3,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.6,0.65,N,0
43.2392,-5.33799,305.15,0.41,0.61,2023-03-30,0314,N20,VIIRS,n,2,278.55,0.88,N,0
43.16611,-5.09101,304.09,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,278.3,0.65,N,0
43.24346,-6.31983,307.53,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,277.55,4.74,N,0
43.24001,-6.30754,318.01,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,276.35,57.38,N,0
43.23914,-6.30447,296.71,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,273.8,5.11,N,0
43.32128,-6.61912,337.65,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.61,2.5,N,0
43.32038,-6.61588,322.46,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,271.95,2.5,N,0
43.23782,-6.32026,353.68,0.37,0.58,2023-03-30,0314,N20,VIIRS,n,2,280.48,53.28,N,0
43.08317,-7.20825,316.92,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.12,4.11,N,0
43.07951,-7.19469,307.99,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,280.91,36.89,N,0
43.07549,-7.20024,321.99,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,280.08,9.13,N,0
43.07905,-7.21342,299.39,0.34,0.56,2023-03-30,0314,N20,VIIRS,n,2,279.66,3.69,N,0
43.19344,-6.63103,299.07,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,272.69,2.65,N,0
43.19734,-6.645,301.62,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,274.73,5.18,N,0
43.12349,-4.21025,334.15,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.41,12.22,N,0
43.37266,-5.03397,300.5,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.8,0.96,N,0
43.3702,-5.02571,319.4,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281,1.76,N,0
43.36884,-5.02115,299.64,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.84,1.76,N,0
43.16354,-4.34088,319.39,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.04,8.2,N,0
43.16075,-4.33175,301.27,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.24,13.92,N,0
43.12666,-4.22056,319.59,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.36,8.77,N,0
43.13169,-4.25781,352.26,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,281.49,4.98,N,0
43.13018,-4.25292,327.33,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.16,4.98,N,0
43.27169,-6.62403,305.29,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,265.41,0.8,N,0
43.12141,-4.22439,326.69,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,278.73,8.77,N,0
43.36579,-5.03151,296.59,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.48,0.96,N,0
43.14886,-4.31378,307.25,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.98,1.77,N,0
43.13295,-4.26195,296.23,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,276.68,4.01,N,0
43.12386,-4.23236,312.66,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,280.51,2.32,N,0
43.12259,-4.2282,310.13,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.83,2.32,N,0
43.1202,-4.22045,307.18,0.47,0.64,2023-03-30,0314,N20,VIIRS,n,2,277.26,8.77,N,0
43.36983,-4.97614,301.45,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.43,0.79,N,0
43.36869,-4.97225,304.8,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.44,0.79,N,0
43.37168,-5.02451,323.76,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.87,2.74,N,0
43.37404,-5.03259,295.35,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,280.51,0.7,N,0
43.16877,-4.33754,295.57,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,278.36,1.02,N,0
43.16283,-4.31771,305.48,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,279.48,1.47,N,0
43.28901,-5.1589,327.05,0.42,0.61,2023-03-30,0314,N20,VIIRS,n,2,281.38,2.91,N,0
43.16346,-4.31976,298.67,0.46,0.64,2023-03-30,0314,N20,VIIRS,n,2,278.99,1.44,N,0
43.36712,-4.97412,303.52,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.45,1.55,N,0
43.36834,-4.97819,302.14,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.49,1,N,0
43.22201,-4.42856,303.06,0.46,0.63,2023-03-30,0314,N20,VIIRS,n,2,278.56,0.97,N,0
43.22359,-4.43377,296.46,0.46,0.63,2023-03-30,0314,N20,VIIRS,n,2,278.76,0.97,N,0
43.35834,-4.88253,313.05,0.43,0.62,2023-03-30,0314,N20,VIIRS,n,2,280.16,1.77,N,0
43.28747,-6.70051,329.33,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,259.36,2.28,N,0
43.00379,-5.74836,342.6,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,288.57,31.81,N,0
43.27135,-6.62601,295.16,0.36,0.57,2023-03-30,0314,N20,VIIRS,n,2,264.6,0.72,N,0
43.16286,-6.23355,316.74,0.38,0.58,2023-03-30,0314,N20,VIIRS,n,2,261.62,1.29,N,0
43.28207,-6.72679,336.51,0.35,0.57,2023-03-30,0314,N20,VIIRS,n,2,260.4,4.05,N,0
43.00283,-5.74926,340.35,0.4,0.6,2023-03-30,0314,N20,VIIRS,n,2,294.45,54.84,N,0
