latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.24141,-3.47433,302.92,0.61,0.71,2024-02-05,0315,N,VIIRS,n,2,275.54,1.53,N,2
40.2465,-3.47388,308.38,0.61,0.71,2024-02-05,0315,N,VIIRS,n,2,277,1.94,N,2
28.61602,-17.87002,302.7,0.4,0.44,2024-02-05,0319,N,VIIRS,n,2,291.05,1.2,N,2
39.68592,-0.85016,346.96,0.39,0.36,2024-02-05,1257,N,VIIRS,n,2,297.86,4.54,D,0
39.68921,-0.85103,346.79,0.39,0.36,2024-02-05,1257,N,VIIRS,n,2,296.13,4.54,D,0
39.90971,-0.04159,335.37,0.38,0.36,2024-02-05,1257,N,VIIRS,n,2,293.18,3.72,D,0
43.04059,-1.22875,334.93,0.38,0.36,2024-02-05,1258,N,VIIRS,n,2,277.19,5.23,D,0
43.21014,-3.73736,329.42,0.4,0.37,2024-02-05,1258,N,VIIRS,n,2,278.41,1.29,D,0
43.089,-4.4036,329.32,0.42,0.38,2024-02-05,1258,N,VIIRS,n,2,276.85,2.61,D,0
43.19278,-3.7153,336.81,0.4,0.37,2024-02-05,1258,N,VIIRS,n,2,285.19,4.5,D,0
43.14639,-3.94035,341.52,0.41,0.37,2024-02-05,1258,N,VIIRS,n,2,272.61,5.06,D,0
43.14437,-3.83072,343.59,0.41,0.37,2024-02-05,1258,N,VIIRS,n,2,277.94,4.66,D,0
43.14329,-3.67499,328.05,0.4,0.37,2024-02-05,1258,N,VIIRS,n,2,286.55,3.69,D,0
43.13994,-3.67399,340.53,0.4,0.37,2024-02-05,1258,N,VIIRS,n,2,286.16,4.39,D,0
43.0484,-1.46974,335.77,0.38,0.36,2024-02-05,1258,N,VIIRS,n,2,267.18,8.34,D,0
43.04512,-1.46881,356.94,0.38,0.36,2024-02-05,1258,N,VIIRS,l,2,274.66,8.34,D,0
42.96676,-1.31279,345.23,0.38,0.36,2024-02-05,1258,N,VIIRS,n,2,269.48,7.47,D,0
41.31341,1.66129,299.69,0.59,0.7,2024-02-06,0255,N,VIIRS,n,2,269.11,0.98,N,2
43.35474,-8.44569,295.71,0.53,0.42,2024-02-06,0256,N,VIIRS,n,2,277.72,0.56,N,0
36.21385,-5.44602,335.32,0.35,0.56,2024-02-06,1237,N,VIIRS,n,2,291.9,2.87,D,0
39.15383,-6.66149,328.18,0.34,0.56,2024-02-06,1238,N,VIIRS,n,2,286.89,1.69,D,0
38.075,-5.7437,329.01,0.32,0.55,2024-02-06,1238,N,VIIRS,n,2,285.93,2.03,D,0
43.04026,-5.21261,342.58,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,279.22,6.35,D,0
43.04079,-5.21406,347.81,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,281.89,10.93,D,0
43.04594,-5.21178,348.35,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,284.2,7.45,D,0
43.04483,-5.21646,341.73,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,281.99,7.45,D,0
42.32919,-8.46427,325.18,0.34,0.56,2024-02-06,1239,N,VIIRS,n,2,287.32,2.06,D,0
42.33388,-8.46754,341.8,0.34,0.56,2024-02-06,1239,N,VIIRS,n,2,286.24,2.06,D,0
42.33077,-8.46512,352.13,0.34,0.56,2024-02-06,1239,N,VIIRS,n,2,288.24,4.57,D,0
43.52561,-5.7264,326.4,0.47,0.48,2024-02-06,1239,N,VIIRS,n,2,290.65,3.92,D,2
43.34839,-6.57838,338.37,0.52,0.5,2024-02-06,1239,N,VIIRS,n,2,288.65,17.35,D,0
42.13333,-6.60679,328.89,0.56,0.52,2024-02-06,1239,N,VIIRS,n,2,288.32,4.21,D,0
42.13119,-6.61179,333.88,0.56,0.52,2024-02-06,1239,N,VIIRS,n,2,288.84,7.46,D,0
43.16618,-1.89675,325.61,0.49,0.41,2024-02-06,1239,N,VIIRS,n,2,270.23,2.85,D,0
43.21068,-1.6347,337.9,0.48,0.4,2024-02-06,1239,N,VIIRS,n,2,270.66,6.45,D,0
42.00301,-2.62915,346.21,0.56,0.43,2024-02-06,1239,N,VIIRS,n,2,270.07,7.7,D,0
42.12711,-7.37188,338.92,0.61,0.54,2024-02-06,1239,N,VIIRS,n,2,286.14,7.5,D,0
43.15367,-3.8451,351.68,0.4,0.44,2024-02-06,1239,N,VIIRS,n,2,289.48,22.41,D,0
42.59623,-6.24226,342.73,0.53,0.5,2024-02-06,1239,N,VIIRS,n,2,287.91,14.02,D,0
42.60054,-6.2447,337.24,0.53,0.5,2024-02-06,1239,N,VIIRS,n,2,281.7,5.46,D,0
43.04539,-5.21036,325.36,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,281.17,4.76,D,0
42.67523,-6.16004,337.9,0.52,0.5,2024-02-06,1239,N,VIIRS,n,2,288.67,14.15,D,0
43.04951,-5.21244,329.17,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,278.35,4.76,D,0
43.04428,-5.21513,353.84,0.46,0.47,2024-02-06,1239,N,VIIRS,n,2,282.28,11.23,D,0
43.34698,-6.58412,335.09,0.52,0.5,2024-02-06,1239,N,VIIRS,n,2,293.38,14.73,D,0
42.67379,-6.16594,327.68,0.52,0.5,2024-02-06,1239,N,VIIRS,n,2,282.89,14.15,D,0
38.93901,-5.88571,338.44,0.54,0.68,2024-02-06,1419,N,VIIRS,n,2,288.66,6.49,D,0
43.12552,-3.76971,339.4,0.73,0.76,2024-02-06,1420,N,VIIRS,n,2,274.73,8.98,D,0
43.12314,-3.76964,342.94,0.73,0.76,2024-02-06,1420,N,VIIRS,n,2,272.9,14.06,D,0
41.98759,-6.85795,333.92,0.5,0.66,2024-02-06,1420,N,VIIRS,n,2,285.98,186.04,D,0
41.98824,-6.86155,367,0.5,0.66,2024-02-06,1420,N,VIIRS,h,2,316.89,169.17,D,0
43.15775,-6.22162,348.99,0.55,0.68,2024-02-06,1420,N,VIIRS,n,2,289.93,7.44,D,0
41.98737,-6.8675,354.95,0.5,0.66,2024-02-06,1420,N,VIIRS,n,2,289.95,49.57,D,0
43.03743,-2.22343,298.48,0.68,0.74,2024-02-07,0056,N,VIIRS,n,2,276.38,1.13,N,0
43.22684,-2.88775,298.5,0.74,0.76,2024-02-07,0056,N,VIIRS,n,2,277.47,1.34,N,0
40.57613,0.53994,297.42,0.48,0.65,2024-02-07,0057,N,VIIRS,n,2,280.67,0.5,N,2
43.17908,-6.71401,297.53,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,264.44,1.18,N,0
43.18675,-3.71256,301.7,0.53,0.42,2024-02-07,0237,N,VIIRS,n,2,271,1.96,N,0
43.18525,-3.72465,298.23,0.53,0.42,2024-02-07,0237,N,VIIRS,n,2,269.92,0.77,N,0
43.18408,-3.71915,305.43,0.53,0.42,2024-02-07,0237,N,VIIRS,n,2,270.62,1.74,N,0
43.52816,-5.73217,299.74,0.45,0.39,2024-02-07,0237,N,VIIRS,n,2,271.24,0.96,N,2
43.5401,-5.83176,307.57,0.44,0.39,2024-02-07,0237,N,VIIRS,n,2,269.31,2,N,2
43.54145,-5.83222,317.85,0.44,0.39,2024-02-07,0237,N,VIIRS,n,2,270.07,2.01,N,2
41.40688,1.99701,300.61,0.36,0.57,2024-02-07,0237,N,VIIRS,n,2,279.09,0.52,N,2
43.1767,-6.72059,326.82,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,265.12,15.86,N,0
43.1757,-6.71528,340.9,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,284.16,15.86,N,0
43.17329,-6.72169,330.01,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,265.11,15.86,N,0
43.17231,-6.71648,349.68,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,266.22,15.86,N,0
43.17134,-6.71127,301.75,0.42,0.38,2024-02-07,0237,N,VIIRS,n,2,263.43,2.43,N,0
40.57614,0.54132,295.1,0.32,0.55,2024-02-07,0237,N,VIIRS,n,2,280.56,0.25,N,2
39.93724,-3.74443,305.77,0.41,0.45,2024-02-07,0237,N,VIIRS,n,2,279.43,1.36,N,2
38.97329,-0.566,354.53,0.58,0.52,2024-02-07,1219,N,VIIRS,n,2,295.71,24.85,D,0
38.97792,-0.56802,354.17,0.58,0.52,2024-02-07,1219,N,VIIRS,n,2,294.3,24.85,D,0
42.56463,0.41954,331.98,0.43,0.46,2024-02-07,1220,N,VIIRS,n,2,275.71,11.16,D,0
42.56556,0.42363,338.17,0.43,0.46,2024-02-07,1220,N,VIIRS,n,2,274.44,14.05,D,0
43.08421,-1.61161,328.69,0.52,0.5,2024-02-07,1220,N,VIIRS,n,2,284.35,6.83,D,0
42.49235,-1.50171,344.85,0.53,0.5,2024-02-07,1220,N,VIIRS,n,2,285.6,10.24,D,0
38.16381,-0.82379,336.27,0.55,0.68,2024-02-07,1400,N,VIIRS,n,2,287.73,3.91,D,0
39.14115,-0.55791,327.91,0.58,0.7,2024-02-07,1400,N,VIIRS,n,2,291.62,7.31,D,0
39.14098,-0.56495,367,0.58,0.7,2024-02-07,1400,N,VIIRS,h,2,293.39,7.31,D,0
43.20016,-6.70257,333.2,0.4,0.37,2024-02-08,0218,N,VIIRS,n,2,234.71,5.64,N,0
40.04805,0.03831,300.76,0.56,0.43,2024-02-08,0218,N,VIIRS,n,2,272.56,1.44,N,0
40.57683,0.54126,298.03,0.57,0.43,2024-02-08,0218,N,VIIRS,n,2,280.84,0.8,N,2
41.10867,1.17644,298.98,0.4,0.44,2024-02-08,0218,N,VIIRS,n,2,282.46,0.58,N,0
41.40686,1.99689,300.41,0.43,0.46,2024-02-08,0218,N,VIIRS,n,2,280.88,0.79,N,2
41.45543,1.97866,297.36,0.42,0.46,2024-02-08,0218,N,VIIRS,n,2,281.89,0.99,N,2
43.10203,-5.76105,297.37,0.39,0.36,2024-02-08,0218,N,VIIRS,n,2,264.84,1.69,N,0
43.1046,-5.75531,303.44,0.39,0.36,2024-02-08,0218,N,VIIRS,n,2,264.51,1.54,N,0
43.10531,-5.76005,331.14,0.39,0.36,2024-02-08,0218,N,VIIRS,n,2,267.25,1.69,N,0
43.40087,-6.3869,322.35,0.39,0.36,2024-02-08,0218,N,VIIRS,n,2,255.69,2.88,N,0
43.40421,-6.38608,321.62,0.39,0.36,2024-02-08,0218,N,VIIRS,n,2,253.57,2.67,N,0
40.04884,0.03838,306.81,0.56,0.43,2024-02-08,0219,N,VIIRS,n,2,272.68,0.77,N,0
39.14507,-0.4549,341.83,0.55,0.43,2024-02-08,0219,N,VIIRS,n,2,278.54,9.04,N,0
39.14196,-0.45611,330.35,0.55,0.43,2024-02-08,0219,N,VIIRS,n,2,276.88,5.8,N,0
39.14579,-0.45477,331.15,0.55,0.43,2024-02-08,0219,N,VIIRS,n,2,277.97,5.8,N,0
43.17214,-6.34744,356.73,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,280.48,24.34,D,0
43.15837,-6.34226,357.22,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,278.28,18.06,D,0
43.17874,-6.35086,357.8,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,278.54,32.87,D,0
43.1721,-6.34754,357.17,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,280.02,32.87,D,0
43.16545,-6.34428,357.37,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,277.22,24.34,D,0
43.16017,-6.33708,325.38,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,275.04,19.05,D,0
43.17009,-6.35326,356.58,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,277.06,32.06,D,0
43.16388,-6.3488,357.46,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,280.98,24.34,D,0
43.16021,-6.33692,325.58,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,275,12.73,D,0
43.17879,-6.35071,357.05,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,278.34,23.37,D,0
43.16215,-6.35367,354.49,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,276.75,23.59,D,0
43.15829,-6.34241,356.89,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,278.13,19.05,D,0
43.16223,-6.35359,355.43,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,276.98,26.27,D,0
43.16382,-6.34891,356.36,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,279.93,23.59,D,0
43.16541,-6.34439,356.26,0.7,0.75,2024-02-08,1202,N,VIIRS,l,2,277.54,19.05,D,0
43.17017,-6.35314,354.25,0.7,0.75,2024-02-08,1202,N,VIIRS,n,2,276.69,24.34,D,0
43.5306,-6.74971,351.53,0.53,0.42,2024-02-08,1342,N,VIIRS,n,2,292.76,43.37,D,0
43.29848,-6.07489,316.12,0.53,0.42,2024-02-09,0159,N,VIIRS,n,2,272.25,2.27,N,0
43.06586,-6.46963,296.58,0.55,0.43,2024-02-09,0159,N,VIIRS,n,2,259.75,0.54,N,0
36.87375,-2.52026,339.82,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,218.43,3.64,N,0
36.87179,-2.5296,325.19,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,219.42,3.99,N,0
36.87112,-2.52532,332.11,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,220.45,3.64,N,0
36.87046,-2.52105,326.2,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,222.43,3.64,N,0
36.87442,-2.52453,352.2,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,217.7,3.64,N,0
36.87508,-2.52881,335.64,0.38,0.36,2024-02-09,0201,N,VIIRS,n,2,218.94,3.99,N,0
38.37646,-0.54686,302.83,0.44,0.38,2024-02-10,0141,N,VIIRS,n,2,281.73,0.69,N,2
36.96806,-1.90492,297.21,0.48,0.4,2024-02-10,0142,N,VIIRS,n,2,284.46,0.68,N,2
43.52974,-5.73434,314.98,0.45,0.63,2024-02-10,0320,N,VIIRS,n,2,271.01,2.54,N,2
36.95148,-2.43742,333.56,0.39,0.37,2024-02-10,1302,N,VIIRS,n,2,295.21,4.67,D,0
36.4349,-5.33884,334.07,0.49,0.4,2024-02-10,1302,N,VIIRS,n,2,284.42,4.61,D,0
43.54023,-5.83537,323.1,0.5,0.66,2024-02-11,0121,N,VIIRS,n,2,279.63,2.9,N,2
39.93691,-3.74583,301.2,0.37,0.58,2024-02-11,0122,N,VIIRS,n,2,275.04,0.82,N,2
40.57745,0.54114,297.75,0.45,0.47,2024-02-11,0122,N,VIIRS,n,2,280.84,0.77,N,2
39.95288,-0.00395,295.45,0.47,0.48,2024-02-11,0122,N,VIIRS,n,2,284.38,1.29,N,2
41.31079,1.66379,297.92,0.4,0.44,2024-02-11,0122,N,VIIRS,n,2,278.14,0.94,N,2
36.96529,-1.90574,298.86,0.55,0.51,2024-02-11,0123,N,VIIRS,n,2,284.18,1.05,N,2
36.96561,-1.90561,299.67,0.55,0.51,2024-02-11,0123,N,VIIRS,n,2,284.26,1.14,N,2
41.31227,1.6608,304.59,0.7,0.75,2024-02-11,0302,N,VIIRS,n,2,279.25,1.69,N,2
43.24569,-4.13565,331.66,0.52,0.42,2024-02-11,1245,N,VIIRS,n,2,288.69,4.53,D,0
43.24797,-4.13474,333.49,0.52,0.42,2024-02-11,1245,N,VIIRS,n,2,288.49,8,D,0
41.31214,1.66467,325.67,0.39,0.36,2024-02-11,1245,N,VIIRS,n,2,290.57,1.68,D,2
43.24944,-4.13695,329.1,0.52,0.42,2024-02-11,1245,N,VIIRS,n,2,285.34,4.53,D,0
43.5261,-5.7331,342.61,0.51,0.41,2024-02-12,0243,N,VIIRS,n,2,287.67,23.66,N,2
43.52978,-5.73167,300.53,0.51,0.41,2024-02-12,0243,N,VIIRS,n,2,279.88,1.27,N,2
41.31304,1.65899,305.75,0.42,0.61,2024-02-12,0243,N,VIIRS,n,2,276.12,1.83,N,2
41.31493,1.66416,298.96,0.42,0.61,2024-02-12,0243,N,VIIRS,n,2,274.18,1.21,N,2
41.40907,1.99751,295.06,0.43,0.62,2024-02-12,0243,N,VIIRS,n,2,276.79,0.58,N,2
43.55251,-5.86072,299.85,0.5,0.41,2024-02-12,0243,N,VIIRS,n,2,282.5,0.79,N,2
38.37674,-0.5432,306.23,0.39,0.59,2024-02-12,0244,N,VIIRS,n,2,279.5,0.95,N,2
38.46303,-1.33651,328.47,0.55,0.51,2024-02-12,1225,N,VIIRS,n,2,289.57,4.62,D,0
38.46452,-1.33744,329.58,0.54,0.51,2024-02-12,1225,N,VIIRS,n,2,289.56,2.97,D,0
41.27621,0.19089,349.43,0.4,0.44,2024-02-12,1226,N,VIIRS,n,2,292.39,10.08,D,0
40.71,0.82236,329.39,0.57,0.43,2024-02-12,1226,N,VIIRS,n,2,288.45,5.02,D,0
39.57635,-0.55738,332.83,0.47,0.48,2024-02-12,1226,N,VIIRS,n,2,294.19,2.92,D,0
43.52609,-5.73191,341.63,0.33,0.55,2024-02-12,1227,N,VIIRS,n,2,287.14,5.33,D,2
43.52713,-5.72805,351.62,0.33,0.55,2024-02-12,1227,N,VIIRS,n,2,289.4,7.87,D,2
28.1752,-16.44299,340.17,0.41,0.37,2024-02-12,1403,N,VIIRS,n,2,300.35,3.51,D,0
39.02539,-0.18775,357,0.73,0.76,2024-02-12,1406,N,VIIRS,n,2,292.68,30.02,D,0
39.36149,-0.31616,354.99,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,290.65,15.91,D,3
39.36855,-0.32495,326.86,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,288.48,6.65,D,0
39.36404,-0.31752,367,0.73,0.76,2024-02-12,1406,N,VIIRS,h,2,291.85,29.1,D,0
39.05621,-0.32166,328.21,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,288.86,6.07,D,0
39.05625,-0.31216,325.91,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,289.01,8.01,D,0
39.05294,-0.31294,335.27,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,289.67,9.6,D,0
39.36401,-0.32633,352.52,0.72,0.76,2024-02-12,1406,N,VIIRS,n,2,287.9,18.34,D,0
39.36141,-0.32498,356.84,0.72,0.76,2024-02-12,1406,N,VIIRS,l,2,289.57,15.91,D,0
39.02545,-0.17882,339.06,0.73,0.76,2024-02-12,1406,N,VIIRS,n,2,289.73,40.38,D,3
39.01822,-0.18773,367,0.73,0.76,2024-02-12,1406,N,VIIRS,h,2,292.13,30.02,D,0
43.52496,-5.72962,325.86,0.39,0.36,2024-02-13,0224,N,VIIRS,n,2,281.02,1.83,N,2
43.33092,-5.77378,295.63,0.39,0.36,2024-02-13,0224,N,VIIRS,n,2,279.29,0.39,N,2
43.34628,-8.43741,306.37,0.4,0.37,2024-02-13,0224,N,VIIRS,n,2,282.4,0.78,N,2
43.52824,-5.7286,303.45,0.39,0.36,2024-02-13,0224,N,VIIRS,n,2,282.83,1.29,N,2
43.52902,-5.73335,333.91,0.39,0.36,2024-02-13,0224,N,VIIRS,n,2,285.14,3.29,N,2
43.44267,-3.84552,301.3,0.41,0.37,2024-02-13,0224,N,VIIRS,n,2,280.79,0.79,N,0
43.52573,-5.73435,323.13,0.39,0.36,2024-02-13,0224,N,VIIRS,n,2,282.39,3.36,N,2
39.25248,-0.38676,337.95,0.41,0.6,2024-02-13,1207,N,VIIRS,n,2,293.57,2.02,D,0
43.54053,-5.83078,336.97,0.55,0.68,2024-02-13,1208,N,VIIRS,n,2,285.99,4.46,D,2
36.18728,-5.40664,325.96,0.4,0.44,2024-02-13,1346,N,VIIRS,n,2,294.64,2.38,D,0
43.1218,-4.38495,338.16,0.54,0.51,2024-02-13,1348,N,VIIRS,n,2,290.73,15.71,D,0
43.11749,-4.37856,343.08,0.54,0.51,2024-02-13,1348,N,VIIRS,n,2,294.68,30.58,D,0
43.52601,-5.7335,327.82,0.47,0.48,2024-02-13,1348,N,VIIRS,n,2,291.91,3.95,D,2
43.16898,-4.18121,339.78,0.55,0.51,2024-02-13,1348,N,VIIRS,n,2,290.84,10.72,D,0
43.16428,-4.17981,336.54,0.55,0.51,2024-02-13,1348,N,VIIRS,n,2,298.98,13.58,D,0
43.16468,-4.17381,326.06,0.55,0.51,2024-02-13,1348,N,VIIRS,n,2,292.49,11.22,D,0
43.12222,-4.37883,348.35,0.54,0.51,2024-02-13,1348,N,VIIRS,n,2,295.52,30.58,D,0
43.28573,-6.27435,329.74,0.47,0.4,2024-02-14,0205,N,VIIRS,n,2,281.96,3.15,N,0
43.1992,-4.26009,314.37,0.41,0.37,2024-02-14,0205,N,VIIRS,n,2,280.56,1.58,N,0
43.52458,-5.73269,330.74,0.45,0.39,2024-02-14,0205,N,VIIRS,n,2,283.32,4.08,N,2
43.52815,-5.73185,308.81,0.45,0.39,2024-02-14,0205,N,VIIRS,n,2,284.12,1.56,N,2
43.20255,-4.25894,326.84,0.41,0.37,2024-02-14,0205,N,VIIRS,n,2,279.95,2.64,N,0
43.03634,-2.2204,300.21,0.38,0.36,2024-02-14,0205,N,VIIRS,n,2,280.89,0.6,N,2
43.03962,-2.21946,299.14,0.38,0.36,2024-02-14,0205,N,VIIRS,n,2,280.21,0.6,N,2
41.40804,1.99673,302.3,0.47,0.4,2024-02-14,0205,N,VIIRS,n,2,280.63,0.77,N,2
41.92414,0.17843,309.46,0.41,0.37,2024-02-14,0205,N,VIIRS,n,2,279.51,1.34,N,2
43.28215,-6.27558,314.17,0.47,0.4,2024-02-14,0205,N,VIIRS,n,2,280.87,1.66,N,0
43.30188,-3.7651,305.18,0.4,0.37,2024-02-14,0205,N,VIIRS,n,2,282.9,0.8,N,0
43.29849,-3.76581,299.77,0.4,0.37,2024-02-14,0205,N,VIIRS,n,2,281.07,0.8,N,0
43.54467,-5.83757,295.58,0.45,0.39,2024-02-14,0205,N,VIIRS,n,2,281.89,2.79,N,2
43.5404,-5.8327,338.47,0.45,0.39,2024-02-14,0205,N,VIIRS,n,2,284.77,2.79,N,2
42.81465,-1.74054,299.88,0.38,0.36,2024-02-14,0205,N,VIIRS,n,2,277.62,0.51,N,2
41.31065,1.66345,297.74,0.46,0.39,2024-02-14,0206,N,VIIRS,n,2,279.87,1.14,N,2
38.37825,-0.54545,300.56,0.42,0.38,2024-02-14,0206,N,VIIRS,n,2,284.4,0.64,N,2
39.66376,-0.24575,296.12,0.42,0.38,2024-02-14,0206,N,VIIRS,n,2,284.95,0.65,N,0
40.57578,0.54337,298.79,0.43,0.38,2024-02-14,0206,N,VIIRS,n,2,280.77,0.41,N,0
41.31417,1.66469,296.79,0.46,0.39,2024-02-14,0206,N,VIIRS,n,2,279.93,0.8,N,2
39.76947,-4.41261,334.38,0.45,0.39,2024-02-14,1328,N,VIIRS,n,2,285.62,3.8,D,0
42.02927,3.13442,326.41,0.36,0.58,2024-02-14,1329,N,VIIRS,n,2,291.37,1.26,D,0
43.52628,-5.72929,335.16,0.44,0.39,2024-02-14,1330,N,VIIRS,n,2,282.5,5.22,D,2
43.5256,-5.73483,336.78,0.44,0.39,2024-02-14,1330,N,VIIRS,n,2,280.83,4.65,D,2
43.17355,-4.70657,345.91,0.42,0.46,2024-02-15,0146,N,VIIRS,n,2,273.68,5.51,N,0
43.1694,-4.70796,327.38,0.42,0.46,2024-02-15,0146,N,VIIRS,n,2,271.82,5.51,N,0
43.16897,-4.70308,319.59,0.42,0.46,2024-02-15,0146,N,VIIRS,n,2,270.97,4.48,N,0
39.93771,-3.74447,299.56,0.53,0.42,2024-02-15,0147,N,VIIRS,n,2,281.31,0.92,N,2
38.37642,-0.54518,299.59,0.4,0.37,2024-02-15,0148,N,VIIRS,n,2,273.81,0.88,N,2
37.35942,-5.8649,298.09,0.42,0.45,2024-02-15,0148,N,VIIRS,n,2,283.42,0.61,N,2
39.10617,-0.70303,330.92,0.41,0.37,2024-02-15,1309,N,VIIRS,n,2,293.63,3.25,D,0
42.16219,-1.65231,327.71,0.41,0.37,2024-02-15,1310,N,VIIRS,n,2,286.13,2.1,D,0
43.28875,-3.67978,331.58,0.39,0.36,2024-02-15,1310,N,VIIRS,n,2,285.01,3.19,D,0
43.36734,-5.08248,342.76,0.38,0.36,2024-02-15,1311,N,VIIRS,n,2,295.86,22.1,D,0
42.5531,-6.77161,295.2,0.46,0.64,2024-02-16,0128,N,VIIRS,n,2,278.09,0.88,N,0
38.66684,-4.04877,325.54,0.54,0.42,2024-02-16,1250,N,VIIRS,n,2,276.42,4.59,D,2
39.45284,-0.56568,331.45,0.4,0.37,2024-02-16,1250,N,VIIRS,n,2,289.8,8.41,D,0
38.66303,-4.04756,328.71,0.54,0.42,2024-02-16,1250,N,VIIRS,n,2,271.15,3.38,D,2
43.52838,-5.73252,296.82,0.71,0.75,2024-02-17,0108,N,VIIRS,n,2,279.75,0.56,N,2
43.542,-5.83421,307.85,0.72,0.76,2024-02-17,0108,N,VIIRS,n,2,279.29,3.21,N,2
43.54901,-5.85366,295.16,0.72,0.76,2024-02-17,0108,N,VIIRS,n,2,277.8,1.61,N,0
43.52544,-5.73605,296.84,0.71,0.75,2024-02-17,0108,N,VIIRS,n,2,279.91,1.86,N,2
41.08209,-4.16759,295.39,0.58,0.7,2024-02-17,0109,N,VIIRS,n,2,272.99,0.75,N,0
43.52527,-5.73283,299.06,0.39,0.44,2024-02-17,0249,N,VIIRS,n,2,281.12,0.78,N,2
43.32897,-5.77476,296.02,0.39,0.44,2024-02-17,0249,N,VIIRS,n,2,278.9,0.6,N,2
43.55318,-5.85927,295.35,0.39,0.44,2024-02-17,0249,N,VIIRS,n,2,280.46,0.57,N,2
43.52918,-5.73118,297.67,0.39,0.44,2024-02-17,0249,N,VIIRS,n,2,280.44,0.78,N,2
38.37623,-0.54553,295.58,0.47,0.64,2024-02-17,0250,N,VIIRS,n,2,280.49,0.76,N,2
42.15834,-1.65022,331.29,0.39,0.44,2024-02-17,1232,N,VIIRS,n,2,287.14,2.76,D,0
40.53033,-1.0145,334.4,0.4,0.44,2024-02-17,1232,N,VIIRS,n,2,289.05,2.27,D,0
43.52643,-5.73308,326.47,0.56,0.51,2024-02-17,1233,N,VIIRS,n,2,291.23,4.89,D,2
41.31398,1.65849,300.69,0.51,0.66,2024-02-18,0050,N,VIIRS,n,2,280.07,0.93,N,2
43.52289,-5.72929,302.22,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,268.36,0.8,N,2
43.34644,-8.43651,301.74,0.38,0.36,2024-02-18,0230,N,VIIRS,n,2,279.26,0.7,N,2
41.31427,1.66135,304.31,0.59,0.52,2024-02-18,0230,N,VIIRS,n,2,281.12,1.86,N,2
41.40831,1.99697,295.98,0.6,0.53,2024-02-18,0230,N,VIIRS,n,2,280.8,0.83,N,2
43.52377,-5.73424,295.53,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,269.71,0.88,N,2
43.52623,-5.72816,318.51,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,270.78,2.43,N,2
43.52711,-5.73313,348.32,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,276.87,14.94,N,2
43.53046,-5.73201,301.92,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,268.91,14.94,N,2
43.53027,-5.73025,304.84,0.41,0.37,2024-02-18,0230,N,VIIRS,n,2,269.41,1.07,N,2
39.93674,-3.74705,299.28,0.52,0.42,2024-02-18,0231,N,VIIRS,n,2,272.36,1.18,N,2
37.35949,-5.8649,300.52,0.47,0.4,2024-02-18,0232,N,VIIRS,n,2,279.66,1.02,N,2
36.96557,-1.90482,297.17,0.49,0.49,2024-02-18,0232,N,VIIRS,n,2,281.7,0.79,N,2
39.93837,-3.74308,296.27,0.39,0.36,2024-02-19,0212,N,VIIRS,n,2,277.36,0.59,N,2
