latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.96885,-1.37612,337.37,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.55,1.75,D,0
37.95275,-1.45104,349.77,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297.65,10.74,D,0
37.95427,-1.4421,346.09,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.26,4.97,D,0
37.95502,-1.43762,350.91,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.4,4.97,D,0
37.95577,-1.43314,346.21,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.43,3.78,D,0
37.96178,-1.39751,342.08,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,295.82,2.8,D,0
37.96253,-1.39303,347.02,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297.19,2.8,D,0
37.96328,-1.38856,340.39,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297,1.96,D,0
37.96627,-1.37076,335.77,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297.48,2.25,D,0
37.96703,-1.36628,341.88,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.1,2.25,D,0
37.95094,-1.4412,356.44,0.4,0.37,2024-02-29,1256,N20,VIIRS,l,2,297.81,4.97,D,0
37.95396,-1.42333,355.01,0.4,0.37,2024-02-29,1256,N20,VIIRS,l,2,298.13,4.67,D,0
37.94868,-1.45461,346.14,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,299.17,5.53,D,0
37.94943,-1.45014,350.26,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.4,10.74,D,0
37.95018,-1.44568,350,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,299.35,10.74,D,0
37.95695,-1.40555,346.99,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,295.81,3.48,D,0
37.95846,-1.3966,347.21,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.27,2.8,D,0
37.95997,-1.38764,338.67,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.54,1.96,D,0
37.96072,-1.38319,337.72,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297,1.96,D,0
37.96146,-1.37875,335.6,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.77,6.52,D,0
37.96371,-1.36535,337.87,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.96,2.25,D,0
37.95139,-1.41799,337.57,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.01,14.93,D,0
37.9574,-1.38227,337.1,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.39,1.92,D,0
37.95815,-1.37783,343.15,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,297.98,2.47,D,0
37.94731,-1.42156,340.64,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.91,14.93,D,0
37.95107,-1.39925,335.79,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,295.24,3.51,D,0
37.95334,-1.38579,337.78,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.29,1.92,D,0
37.95409,-1.38136,335.81,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.08,1.92,D,0
37.947,-1.4028,344.42,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,294.61,1.75,D,0
37.94775,-1.39833,340.37,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,294.91,1.75,D,0
37.94368,-1.4019,337.22,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,296.41,1.75,D,0
37.94444,-1.39742,337.45,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,295.34,1.75,D,0
37.85709,-1.38995,339.38,0.4,0.37,2024-02-29,1256,N20,VIIRS,n,2,298.26,4.1,D,0
39.21758,-3.04997,337.47,0.43,0.38,2024-02-29,1257,N20,VIIRS,n,2,293.86,3.64,D,0
42.15482,-1.82622,332.04,0.39,0.36,2024-02-29,1257,N20,VIIRS,n,2,296.39,2.34,D,0
43.54164,-5.83652,306.06,0.62,0.71,2024-03-01,0114,N20,VIIRS,n,2,274.07,2,N,2
39.65692,-3.22419,295.14,0.43,0.62,2024-03-01,0116,N20,VIIRS,n,2,271.9,0.56,N,0
43.54423,-5.8452,295.59,0.45,0.47,2024-03-01,0255,N20,VIIRS,n,2,265.19,0.53,N,2
40.04741,-0.37626,314.41,0.52,0.67,2024-03-01,0256,N20,VIIRS,n,2,280.51,6.75,N,0
40.04374,-0.38605,367,0.52,0.67,2024-03-01,0256,N20,VIIRS,h,2,281.42,11.64,N,0
40.04205,-0.38051,301.25,0.52,0.67,2024-03-01,0256,N20,VIIRS,n,2,279.57,6.75,N,0
40.0494,-0.38285,367,0.52,0.67,2024-03-01,0256,N20,VIIRS,h,2,281.73,11.64,N,0
37.35843,-5.86528,302.51,0.32,0.55,2024-03-01,0257,N20,VIIRS,n,2,280.93,0.91,N,2
37.35878,-5.86542,301.78,0.32,0.55,2024-03-01,0257,N20,VIIRS,n,2,280.84,0.83,N,2
38.19063,-1.84058,346.38,0.41,0.45,2024-03-01,1237,N20,VIIRS,n,2,301.22,6.21,D,0
39.51552,-4.53084,335.37,0.52,0.5,2024-03-01,1238,N20,VIIRS,n,2,287.16,5.22,D,0
39.20356,-2.90089,327.24,0.44,0.46,2024-03-01,1238,N20,VIIRS,n,2,292.71,3.26,D,0
39.51546,-4.52906,332.76,0.52,0.5,2024-03-01,1238,N20,VIIRS,n,2,286.99,1.39,D,0
41.31083,1.66193,325.14,0.41,0.37,2024-03-01,1238,N20,VIIRS,n,2,297.28,1.63,D,2
41.1805,1.22516,311.11,0.46,0.63,2024-03-02,0056,N20,VIIRS,n,2,278.81,2.53,N,0
40.57726,0.53899,297.56,0.49,0.65,2024-03-02,0056,N20,VIIRS,n,2,280.96,0.87,N,0
41.31569,1.65912,301.03,0.43,0.62,2024-03-02,0056,N20,VIIRS,n,2,278.1,0.91,N,2
41.40812,1.99742,303.12,0.36,0.58,2024-03-02,0236,N20,VIIRS,n,2,278.65,0.77,N,2
41.31275,1.66125,319.12,0.35,0.57,2024-03-02,0236,N20,VIIRS,n,2,280.46,1.84,N,2
41.40839,1.99713,295.81,0.36,0.58,2024-03-02,0236,N20,VIIRS,n,2,277.63,0.39,N,2
41.18082,1.22872,312.46,0.34,0.56,2024-03-02,0237,N20,VIIRS,n,2,277.21,1.59,N,0
41.1798,1.23255,302.56,0.34,0.56,2024-03-02,0237,N20,VIIRS,n,2,275.96,1.13,N,0
38.37906,-0.54503,297.76,0.33,0.55,2024-03-02,0237,N20,VIIRS,n,2,279.02,0.76,N,2
37.36084,-5.86704,301.5,0.55,0.43,2024-03-02,0238,N20,VIIRS,n,2,280.53,0.82,N,2
37.36131,-5.86557,300.53,0.55,0.43,2024-03-02,0238,N20,VIIRS,n,2,280.52,1.48,N,2
37.69369,-1.52667,334.31,0.36,0.57,2024-03-02,1219,N20,VIIRS,n,2,294.42,2.91,D,0
37.69667,-1.51508,367,0.36,0.57,2024-03-02,1219,N20,VIIRS,h,2,296.46,6.61,D,0
37.69553,-1.51356,327.37,0.51,0.66,2024-03-02,1359,N20,VIIRS,n,2,290.91,3.17,D,0
37.35958,-5.86491,299.86,0.39,0.36,2024-03-03,0219,N20,VIIRS,n,2,281.97,0.75,N,2
37.22176,-5.88048,296.41,0.39,0.36,2024-03-03,0219,N20,VIIRS,n,2,282.54,0.72,N,0
39.18136,-0.27827,334.07,0.33,0.56,2024-03-03,1340,N20,VIIRS,n,2,291.19,2.14,D,0
39.18161,-0.27436,327.04,0.33,0.56,2024-03-03,1340,N20,VIIRS,n,2,290.05,2.14,D,0
41.40747,1.99662,303.96,0.42,0.38,2024-03-04,0159,N20,VIIRS,n,2,277.97,0.63,N,2
41.31212,1.66144,311.77,0.41,0.37,2024-03-04,0159,N20,VIIRS,n,2,279.3,1.58,N,2
41.18341,1.22941,321.52,0.4,0.37,2024-03-04,0159,N20,VIIRS,n,2,284.51,8.38,N,0
41.18258,1.23413,298.17,0.4,0.37,2024-03-04,0159,N20,VIIRS,n,2,279.52,8.38,N,0
41.18008,1.22839,330.8,0.4,0.37,2024-03-04,0159,N20,VIIRS,n,2,282.16,8.38,N,0
41.17924,1.23311,301.76,0.4,0.37,2024-03-04,0159,N20,VIIRS,n,2,279.76,8.38,N,0
41.47472,-1.48664,305.84,0.39,0.36,2024-03-04,0159,N20,VIIRS,n,2,274.63,1.36,N,2
40.57615,0.53926,295.23,0.4,0.37,2024-03-04,0159,N20,VIIRS,n,2,280.31,0.48,N,0
39.95176,-0.00421,297.08,0.39,0.36,2024-03-04,0159,N20,VIIRS,n,2,284.79,0.93,N,2
43.52772,-5.73546,308.29,0.52,0.42,2024-03-04,0159,N20,VIIRS,n,2,266.09,2.12,N,2
41.92558,0.18068,295.05,0.39,0.36,2024-03-04,0159,N20,VIIRS,n,2,274.02,0.69,N,2
41.52778,1.8048,304.67,0.41,0.37,2024-03-04,0159,N20,VIIRS,n,2,273.56,0.44,N,2
41.45667,1.98131,302.39,0.42,0.37,2024-03-04,0159,N20,VIIRS,n,2,278.27,1.05,N,2
41.45329,1.9803,309.5,0.42,0.37,2024-03-04,0159,N20,VIIRS,n,2,281.52,1.05,N,2
43.52704,-5.72909,302.21,0.52,0.42,2024-03-04,0159,N20,VIIRS,n,2,268.04,2.49,N,2
38.37516,-0.54343,299.42,0.39,0.36,2024-03-04,0200,N20,VIIRS,n,2,280.41,0.71,N,2
37.29342,-6.81111,342.95,0.39,0.36,2024-03-04,1321,N20,VIIRS,n,2,291.8,3.81,D,0
39.64249,-7.00252,338.26,0.39,0.36,2024-03-04,1322,N20,VIIRS,n,2,291.07,4.29,D,0
39.64507,-7.00782,356.33,0.39,0.36,2024-03-04,1322,N20,VIIRS,l,2,292.52,6.58,D,0
39.61232,-7.4703,337.02,0.39,0.36,2024-03-04,1322,N20,VIIRS,n,2,290.2,4.81,D,0
43.53855,-5.83049,332.02,0.4,0.37,2024-03-04,1323,N20,VIIRS,n,2,288.64,3.73,D,2
41.18125,1.23279,306.72,0.42,0.37,2024-03-05,0140,N20,VIIRS,n,2,282.76,3.31,N,0
43.54067,-5.83173,317.7,0.59,0.53,2024-03-05,0140,N20,VIIRS,n,2,278.78,3.51,N,2
43.52964,-5.73021,316.46,0.58,0.52,2024-03-05,0140,N20,VIIRS,n,2,279.56,2.69,N,2
43.54262,-5.83126,325.44,0.59,0.53,2024-03-05,0140,N20,VIIRS,n,2,279.78,5.05,N,2
43.53101,-5.72991,307.43,0.58,0.52,2024-03-05,0140,N20,VIIRS,n,2,277.53,1.51,N,2
43.52617,-5.73055,304.04,0.58,0.52,2024-03-05,0140,N20,VIIRS,n,2,280.32,1.65,N,2
41.92448,0.18061,306.98,0.45,0.39,2024-03-05,0140,N20,VIIRS,n,2,277.63,1.17,N,2
41.92611,0.17922,304.5,0.45,0.39,2024-03-05,0140,N20,VIIRS,n,2,277.84,1.24,N,2
41.40604,1.99645,299.01,0.4,0.37,2024-03-05,0140,N20,VIIRS,n,2,279.75,0.36,N,2
41.31257,1.66076,311.83,0.41,0.37,2024-03-05,0140,N20,VIIRS,n,2,281.91,1.28,N,2
41.1819,1.22787,327.97,0.42,0.37,2024-03-05,0140,N20,VIIRS,n,2,282.98,3.31,N,0
41.4747,-1.49003,299.83,0.52,0.41,2024-03-05,0140,N20,VIIRS,n,2,278.77,1.13,N,2
41.47514,-1.48461,296.53,0.52,0.41,2024-03-05,0140,N20,VIIRS,n,2,279.09,0.69,N,2
40.5775,0.54255,305.1,0.43,0.38,2024-03-05,0140,N20,VIIRS,n,2,283.96,0.92,N,2
38.37716,-0.54566,298.63,0.44,0.39,2024-03-05,0141,N20,VIIRS,n,2,284.7,0.86,N,2
43.52899,-5.73069,296.46,0.46,0.63,2024-03-05,0320,N20,VIIRS,n,2,278.52,1.41,N,2
36.93181,-2.46512,335.78,0.4,0.37,2024-03-05,1302,N20,VIIRS,n,2,297.98,1.55,D,0
37.91492,-3.43658,339.04,0.41,0.37,2024-03-05,1302,N20,VIIRS,n,2,294.47,4.1,D,0
37.96732,-1.39493,347.99,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,299.71,3.35,D,0
37.96804,-1.36819,343.73,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,298.61,3.94,D,0
37.95617,-1.40115,336.43,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,297.78,2.03,D,0
37.9529,-1.40034,337.66,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,297.51,2.03,D,0
37.95357,-1.39602,336.7,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,297.75,2.45,D,0
37.94896,-1.40386,335.29,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,297.26,2.29,D,0
37.94635,-1.39873,340.6,0.38,0.36,2024-03-05,1302,N20,VIIRS,n,2,296.27,2.29,D,0
37.26706,-3.78377,340.89,0.42,0.38,2024-03-05,1302,N20,VIIRS,n,2,298.13,4.57,D,0
37.26447,-3.77826,351,0.42,0.38,2024-03-05,1302,N20,VIIRS,n,2,300.91,4.57,D,0
37.20258,-3.90428,336.33,0.43,0.38,2024-03-05,1302,N20,VIIRS,n,2,290.9,5.49,D,0
37.07234,-3.70422,340.93,0.42,0.38,2024-03-05,1302,N20,VIIRS,n,2,293.06,4.46,D,0
36.93512,-2.46598,345.41,0.4,0.37,2024-03-05,1302,N20,VIIRS,n,2,298.86,2.01,D,0
36.92704,-2.47297,336.6,0.4,0.37,2024-03-05,1302,N20,VIIRS,n,2,298.96,2.32,D,0
36.93108,-2.46948,336.62,0.4,0.37,2024-03-05,1302,N20,VIIRS,n,2,298.27,2.32,D,0
37.22466,-7.23334,326.27,0.39,0.44,2024-03-05,1302,N20,VIIRS,n,2,290.28,1.84,D,0
39.32112,-0.60018,349.48,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,302.22,10.78,D,0
42.02458,-1.59359,327.62,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,290.89,1.64,D,0
40.16497,-3.66131,326.48,0.4,0.37,2024-03-05,1303,N20,VIIRS,n,2,291.14,1.96,D,0
39.21498,-0.58133,335.25,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,301.55,2.26,D,0
42.08125,3.15531,329.52,0.53,0.42,2024-03-05,1303,N20,VIIRS,n,2,291.98,3.65,D,0
39.4543,-0.50028,338.21,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,301.73,4.42,D,0
39.69809,-0.26438,334.21,0.39,0.37,2024-03-05,1303,N20,VIIRS,n,2,298.92,1.95,D,0
39.94923,-0.2679,328.35,0.4,0.37,2024-03-05,1303,N20,VIIRS,n,2,295.67,3.05,D,0
39.14248,-0.49599,331.43,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,298.22,1.19,D,0
39.1399,-0.24951,327.55,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,300.97,2.59,D,0
38.64724,-1.20341,336.67,0.38,0.36,2024-03-05,1303,N20,VIIRS,n,2,294.68,3.28,D,0
38.46552,-1.78812,331.82,0.38,0.36,2024-03-05,1303,N20,VIIRS,n,2,297.31,2.4,D,0
39.31782,-0.59941,354.73,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,305.13,10.78,D,0
39.32378,-0.60542,330.88,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,298.01,2.75,D,0
39.32048,-0.60464,346.27,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,303.33,10.78,D,0
38.66496,-4.0495,334.99,0.42,0.37,2024-03-05,1303,N20,VIIRS,n,2,292.26,2.47,D,2
39.24939,-0.43648,332.89,0.39,0.36,2024-03-05,1303,N20,VIIRS,n,2,302.88,2.28,D,0
42.35125,-2.82944,328.89,0.38,0.36,2024-03-05,1304,N20,VIIRS,n,2,286.88,2.38,D,0
43.53925,-5.83467,311.68,0.51,0.66,2024-03-06,0121,N20,VIIRS,n,2,274.28,2.1,N,2
43.53826,-5.83575,306.72,0.51,0.66,2024-03-06,0121,N20,VIIRS,n,2,273.98,2.21,N,2
41.45467,1.98034,304.27,0.4,0.44,2024-03-06,0121,N20,VIIRS,n,2,280.97,0.99,N,2
41.31174,1.66115,302.87,0.41,0.45,2024-03-06,0121,N20,VIIRS,n,2,277.89,1.54,N,2
41.31293,1.6641,303.03,0.41,0.45,2024-03-06,0121,N20,VIIRS,n,2,279.24,0.9,N,2
38.66787,-4.04873,310.1,0.38,0.59,2024-03-06,0122,N20,VIIRS,n,2,274.59,1.44,N,2
39.66505,-0.24874,302.77,0.49,0.48,2024-03-06,0122,N20,VIIRS,n,2,281.6,1.16,N,2
38.66913,-4.05142,307.55,0.38,0.59,2024-03-06,0122,N20,VIIRS,n,2,275.56,0.9,N,0
38.66369,-4.05212,303.83,0.38,0.59,2024-03-06,0122,N20,VIIRS,n,2,272,0.9,N,0
38.66813,-4.05325,299.1,0.38,0.59,2024-03-06,0122,N20,VIIRS,n,2,275.2,1.44,N,2
43.52623,-5.73237,302.43,0.55,0.51,2024-03-06,0301,N20,VIIRS,n,2,278.64,2.42,N,2
43.07905,-2.99895,296.92,0.38,0.59,2024-03-06,0301,N20,VIIRS,n,2,272.35,0.53,N,0
38.66454,-4.04551,298.07,0.45,0.63,2024-03-06,0302,N20,VIIRS,n,2,272.74,0.91,N,2
37.36256,-5.86496,295.82,0.39,0.59,2024-03-06,0303,N20,VIIRS,n,2,278.44,0.46,N,2
39.14213,-7.11696,325.84,0.6,0.53,2024-03-06,1244,N20,VIIRS,n,2,288.48,2.8,D,0
40.75264,0.49749,345.8,0.4,0.37,2024-03-06,1244,N20,VIIRS,n,2,297.89,4.74,D,0
40.75597,0.4965,337.23,0.4,0.37,2024-03-06,1244,N20,VIIRS,n,2,296.01,4.74,D,0
41.31148,1.66287,328.98,0.39,0.36,2024-03-06,1244,N20,VIIRS,n,2,298.11,1.55,D,2
41.61549,0.31596,327.96,0.4,0.37,2024-03-06,1244,N20,VIIRS,n,2,295.07,1.68,D,0
39.9523,-0.26652,338.38,0.43,0.38,2024-03-06,1244,N20,VIIRS,n,2,296.35,4.81,D,0
39.73961,-0.41268,326.17,0.44,0.38,2024-03-06,1244,N20,VIIRS,n,2,295.85,2.93,D,0
39.73616,-0.41163,332.37,0.44,0.38,2024-03-06,1244,N20,VIIRS,n,2,295.51,2.93,D,0
39.69689,-0.26216,332.81,0.43,0.38,2024-03-06,1244,N20,VIIRS,n,2,296.76,3,D,0
39.22513,-0.43395,330.73,0.44,0.39,2024-03-06,1244,N20,VIIRS,n,2,295.93,2.54,D,0
38.6324,-1.70318,335.94,0.51,0.41,2024-03-06,1244,N20,VIIRS,n,2,297.67,7.86,D,0
37.57319,-5.78164,325.33,0.56,0.52,2024-03-06,1244,N20,VIIRS,n,2,293.35,3.3,D,0
37.75335,-1.33863,340.51,0.5,0.41,2024-03-06,1244,N20,VIIRS,n,2,303.14,5.3,D,0
42.00591,1.64422,330.39,0.39,0.36,2024-03-06,1245,N20,VIIRS,n,2,293.26,3.9,D,0
41.43753,-1.30268,329.59,0.44,0.39,2024-03-06,1245,N20,VIIRS,n,2,295.49,1.82,D,0
41.5471,-1.34682,327.66,0.44,0.39,2024-03-06,1245,N20,VIIRS,n,2,296.43,2.63,D,0
42.10434,0.09489,330.06,0.4,0.37,2024-03-06,1245,N20,VIIRS,n,2,292.66,3.19,D,0
41.72153,-2.22466,336.07,0.47,0.4,2024-03-06,1245,N20,VIIRS,n,2,292.54,13.4,D,0
41.9726,-1.84531,342.26,0.45,0.39,2024-03-06,1245,N20,VIIRS,n,2,292.13,5.26,D,0
42.02439,-1.58854,329.62,0.45,0.39,2024-03-06,1245,N20,VIIRS,n,2,290.12,2.39,D,0
42.02343,-1.59374,325.39,0.45,0.39,2024-03-06,1245,N20,VIIRS,n,2,290.81,2.39,D,0
42.2593,-6.36927,325.79,0.47,0.47,2024-03-06,1245,N20,VIIRS,n,2,286.09,2.73,D,0
42.26066,-6.37252,333.25,0.46,0.47,2024-03-06,1245,N20,VIIRS,n,2,284.2,6.32,D,0
43.33345,-3.41199,333.74,0.49,0.4,2024-03-06,1245,N20,VIIRS,n,2,289.16,3.28,D,0
43.41412,-5.17439,328.76,0.39,0.44,2024-03-06,1245,N20,VIIRS,n,2,287.11,2.64,D,0
43.53711,-5.83096,338.37,0.41,0.45,2024-03-06,1245,N20,VIIRS,n,2,291.01,5.61,D,2
42.25605,-6.36888,352.17,0.65,0.73,2024-03-06,1426,N20,VIIRS,n,2,277.85,41.34,D,0
38.10794,-0.7671,326.97,0.53,0.5,2024-03-07,1225,N20,VIIRS,n,2,284.37,3.11,D,0
36.99673,-2.73988,345.21,0.36,0.57,2024-03-07,1225,N20,VIIRS,n,2,282.55,4.9,D,0
37.34224,-2.06879,340.21,0.32,0.55,2024-03-07,1225,N20,VIIRS,n,2,289.63,4.3,D,0
37.34134,-2.07239,350.34,0.32,0.55,2024-03-07,1225,N20,VIIRS,n,2,292.04,4.3,D,0
37.43655,-2.03019,341.56,0.32,0.55,2024-03-07,1225,N20,VIIRS,n,2,287.06,4.11,D,0
28.16404,-16.46731,342.83,0.42,0.37,2024-03-07,1403,N20,VIIRS,n,2,303.65,2.46,D,0
28.15724,-16.46591,335.89,0.42,0.37,2024-03-07,1403,N20,VIIRS,n,2,303.22,2.11,D,0
28.19627,-16.44349,335.82,0.41,0.37,2024-03-07,1403,N20,VIIRS,n,2,301.6,1.99,D,0
43.53887,-5.83432,304.89,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,277.19,1.52,N,2
43.54918,-5.74969,299.56,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,277.58,0.65,N,0
43.52857,-5.72897,299.65,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,279.41,2.69,N,2
43.52607,-5.73468,332.46,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,285.85,21.41,N,2
43.54289,-5.83801,307.46,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,278.04,0.86,N,2
43.52531,-5.72998,310.92,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,280.08,2.69,N,2
43.53811,-5.82963,323.78,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,278.89,1.52,N,2
43.52281,-5.73568,329.27,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,280.62,4.1,N,2
43.51955,-5.73669,296.94,0.39,0.36,2024-03-08,0224,N20,VIIRS,n,2,275.17,4.1,N,2
38.05368,-0.67408,298.46,0.45,0.47,2024-03-08,0225,N20,VIIRS,n,2,281.65,0.55,N,0
37.3584,-5.86357,298.38,0.42,0.38,2024-03-08,0225,N20,VIIRS,n,2,279.56,0.55,N,2
36.18413,-5.39756,296.86,0.44,0.39,2024-03-08,0226,N20,VIIRS,n,2,285.44,1.02,N,0
28.9619,-13.551,297.36,0.43,0.38,2024-03-08,0228,N20,VIIRS,n,2,285.25,0.6,N,0
36.96579,-2.30734,338.59,0.61,0.71,2024-03-08,1206,N20,VIIRS,n,2,286.78,7.41,D,0
36.96432,-2.31217,335.74,0.61,0.71,2024-03-08,1206,N20,VIIRS,n,2,287.23,7.41,D,0
36.96445,-2.30719,351.92,0.61,0.71,2024-03-08,1206,N20,VIIRS,n,2,287.07,11.19,D,0
37.81022,-1.45667,346.91,0.34,0.56,2024-03-08,1346,N20,VIIRS,n,2,294.37,1.38,D,0
42.55344,-6.77025,298.11,0.48,0.4,2024-03-09,0205,N20,VIIRS,n,2,276.64,0.99,N,0
43.52872,-5.73183,335.77,0.45,0.39,2024-03-09,0205,N20,VIIRS,n,2,276.75,5.44,N,2
43.41217,-3.84197,299.44,0.39,0.44,2024-03-10,0146,N20,VIIRS,n,2,280.1,0.74,N,0
41.31321,1.65986,297.57,0.39,0.36,2024-03-10,0146,N20,VIIRS,n,2,277.73,0.79,N,2
41.31252,1.66443,301.43,0.39,0.36,2024-03-10,0146,N20,VIIRS,n,2,279.62,0.93,N,2
43.32299,-3.68902,319.07,0.39,0.44,2024-03-10,0146,N20,VIIRS,n,2,276.95,1.5,N,0
43.31263,-3.66673,326.31,0.39,0.44,2024-03-10,0146,N20,VIIRS,n,2,280.14,2.79,N,0
43.43966,-5.03229,319.85,0.45,0.47,2024-03-10,0146,N20,VIIRS,n,2,269.69,2.47,N,0
43.31489,-3.68964,297.48,0.39,0.44,2024-03-10,0146,N20,VIIRS,n,2,276.81,0.51,N,0
41.40778,2.00024,308.43,0.38,0.36,2024-03-10,0146,N20,VIIRS,n,2,278.97,0.66,N,2
41.52939,1.80826,297.84,0.39,0.36,2024-03-10,0146,N20,VIIRS,n,2,276.63,0.55,N,2
41.92625,0.17874,302.35,0.41,0.37,2024-03-10,0146,N20,VIIRS,n,2,275.81,1.01,N,2
43.2524,-3.54989,304.98,0.57,0.43,2024-03-10,0146,N20,VIIRS,n,2,275.49,1.01,N,0
43.43528,-5.03197,323.26,0.45,0.47,2024-03-10,0146,N20,VIIRS,n,2,271.93,2.47,N,0
43.32347,-3.69382,300.8,0.39,0.44,2024-03-10,0146,N20,VIIRS,n,2,277.75,1.5,N,0
43.54011,-5.83334,295.52,0.49,0.49,2024-03-10,0146,N20,VIIRS,n,2,267.77,1.13,N,2
38.3764,-0.54453,302.51,0.4,0.37,2024-03-10,0147,N20,VIIRS,n,2,279.4,0.81,N,2
40.57523,0.54331,296.58,0.39,0.37,2024-03-10,0147,N20,VIIRS,n,2,280.6,0.67,N,0
37.52547,-1.42915,297.73,0.42,0.37,2024-03-10,0148,N20,VIIRS,n,2,277.5,0.41,N,0
37.2033,-3.88916,336.73,0.39,0.36,2024-03-10,1309,N20,VIIRS,n,2,284.11,3.14,D,0
37.20848,-3.89954,335.45,0.39,0.36,2024-03-10,1309,N20,VIIRS,n,2,285.52,1.76,D,0
43.52621,-5.73426,325.58,0.39,0.36,2024-03-10,1310,N20,VIIRS,n,2,280.55,1.93,D,2
43.53951,-5.82981,305.39,0.43,0.62,2024-03-11,0127,N20,VIIRS,n,2,275,1.68,N,2
41.45625,1.97916,306.35,0.51,0.41,2024-03-11,0127,N20,VIIRS,n,2,280.78,1.42,N,2
41.31467,1.66317,302.7,0.52,0.41,2024-03-11,0127,N20,VIIRS,n,2,279.17,1.19,N,2
43.53971,-5.83524,322.53,0.43,0.62,2024-03-11,0127,N20,VIIRS,n,2,278.18,3.25,N,2
40.57529,0.54133,296.43,0.57,0.43,2024-03-11,0128,N20,VIIRS,n,2,279.86,1.13,N,0
39.26081,-0.57035,317.07,0.42,0.45,2024-03-11,0128,N20,VIIRS,n,2,281.12,1.71,N,0
39.26035,-0.56557,309.53,0.42,0.45,2024-03-11,0128,N20,VIIRS,n,2,281.57,1.79,N,0
38.37728,-0.54527,299.06,0.41,0.45,2024-03-11,0128,N20,VIIRS,n,2,282.21,0.55,N,2
37.57034,-0.91948,300.22,0.42,0.45,2024-03-11,0129,N20,VIIRS,n,2,283.1,0.61,N,2
38.66488,-4.04831,304.43,0.54,0.68,2024-03-11,0309,N20,VIIRS,n,2,275.13,1.14,N,2
38.66556,-4.04885,299.49,0.54,0.68,2024-03-11,0309,N20,VIIRS,n,2,274.31,1.62,N,2
28.6172,-17.86937,296.57,0.49,0.41,2024-03-11,0312,N20,VIIRS,n,2,285.89,1.31,N,2
40.03154,-0.26672,332.44,0.4,0.37,2024-03-11,1250,N20,VIIRS,n,2,296.93,24.71,D,0
36.31626,-5.31326,338.97,0.47,0.48,2024-03-11,1250,N20,VIIRS,n,2,291.68,4.61,D,0
